item_id,strat_category,agreement_bin,swap_direction,name_swapped,gendered_swapped,invariance_class,needs_review,justification,text,swapped
200011,stereotyping_dominance,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"#EverydaySexism means women usually end up in lower paid support work; when that starts to change, traditionalists notice unfairness that previously hasn't bothered them at all. https://t.co/YOLJ9V8E6Z","#EverydaySexism means men usually end up in lower paid support work; when that starts to change, traditionalists notice unfairness that previously hasn't bothered them at all. https://t.co/YOLJ9V8E6Z"
400092,stereotyping_dominance,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@black_bullshit That’s what she takes issue with in Top Gun? A woman having &amp; enjoying sex with a young &amp; hot fighter pilot? She, an author, does not possess the imagination that fucking 1986 Tom Cruise pre-Xenu would be an overall good for Charlie? Like those degrees will cock block Charlie? https://t.co/DWc5c0jwpr","@black_bullshit That’s what he takes issue with in Top Gun? A man having &amp; enjoying sex with a young &amp; hot fighter pilot? He, an author, does not possess the imagination that fucking 1986 Tom Cruise pre-Xenu would be an overall good for Charlie? Like those degrees will cock block Charlie? https://t.co/DWc5c0jwpr"
202981,stereotyping_dominance,mixed,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@Danie_stars Pisces women are usually introverted or extroverted. Had both and one that was right in the middle.,@Danie_stars Pisces men are usually introverted or extroverted. Had both and one that was right in the middle.
200710,stereotyping_dominance,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@Mysta_Rias If it helps I watched as much as I could then crashed out just as you were starting to cook for your husband/owner.,@Mysta_Rias If it helps I watched as much as I could then crashed out just as you were starting to cook for your wife/owner.
200621,stereotyping_dominance,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@RBPundit then they spend 15 years on the cock carousel trying to find one decent man to marry them.,@RBPundit then they spend 15 years on the cock carousel trying to find one decent woman to marry them.
201821,stereotyping_dominance,mixed,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@kakanicat To true, but as a mother of teenage girls (if you have/had) would you allow your daughters go out like that? The only reason i wrote that tweet is because I'm deeply worried. Like I say not all men are monsters, but there are a few. I may worry too much, but that's a good thing?","@kakanicat To true, but as a father of teenage boys (if you have/had) would you allow your daughters go out like that? The only reason i wrote that tweet is because I'm deeply worried. Like I say not all women are monsters, but there are a few. I may worry too much, but that's a good thing?"
201288,stereotyping_dominance,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"Gender roles are foreign to me. My grandfather taught me, my brothers and my cousins how to cook and clean. He does most (if not all) of the cleaning and cooking at his house.My brothers and boy cousins do most of the cleaning and washing of dishes at family gatherings. https://t.co/JT6p7fAPBt","Gender roles are foreign to me. My grandmother taught me, my brothers and my cousins how to cook and clean. She does most (if not all) of the cleaning and cooking at her house.My brothers and girl cousins do most of the cleaning and washing of dishes at family gatherings. https://t.co/JT6p7fAPBt"
202761,stereotyping_dominance,low,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@va_dickens Politics is a great job for slackers.  Trophy wife or husband is another great gig, if you can get it.","@va_dickens Politics is a great job for slackers.  Trophy husband or wife is another great gig, if you can get it."
200490,stereotyping_dominance,low,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@tint_chocolate If you think he’s being bullied he literally didn’t even tell them to stop or anything. I have friends and this type of teasing is not bullying it’s all about boundaries,@tint_chocolate If you think she’s being bullied she literally didn’t even tell them to stop or anything. I have friends and this type of teasing is not bullying it’s all about boundaries
201287,stereotyping_dominance,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Sudden Spike In Women Advocating For Traditional Gender Roles Now That WW3 Starting https://t.co/rHTwvaUq0f via @TheBabylonBee,Sudden Spike In Men Advocating For Traditional Gender Roles Now That WW3 Starting https://t.co/rHTwvaUq0f via @TheBabylonBee
200213,stereotyping_dominance,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Have a day without women—no work and no sex.  See how they like that strike. https://t.co/rlYDoclrXY,Have a day without men—no work and no sex.  See how they like that strike. https://t.co/rlYDoclrXY
200504,stereotyping_dominance,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Call me sexist but it just feels wrong that women are reffing the NBA like go ref the WNBA😬,Call me sexist but it just feels wrong that men are reffing the NBA like go ref the WNBA😬
200521,stereotyping_dominance,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@xoMissDanielle @ladyseakayaker I said 35 thousand and please keep your weak sexist misogynist bs to your self. The average strong woman has a set of balls and is not worried about words. You gaslight then call me sexist and misogynistic. Girl please us women in the real world got zero time for it,@xoMissDanielle @ladyseakayaker I said 35 thousand and please keep your weak sexist misogynist bs to your self. The average strong man has a set of balls and is not worried about words. You gaslight then call me sexist and misogynistic. Boy please us men in the real world got zero time for it
200002,stereotyping_dominance,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"Writing a uni essay in my local pub with a coffee. Random old man keeps asking me drunk questions when I'm trying to concentrate &amp; ends with ""good luck, but you'll just end up getting married and not use it anyway"". #EverydaySexism is alive and well 🙃","Writing a uni essay in my local pub with a coffee. Random old woman keeps asking me drunk questions when I'm trying to concentrate &amp; ends with ""good luck, but you'll just end up getting married and not use it anyway"". #EverydaySexism is alive and well 🙃"
200065,stereotyping_dominance,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Now the MRA/MGTOW/INCEL crowd will double up on their online woman-hating angries.Because it's usually Women who turn these chomos in. Who then run and hide in the prison church. Then get out and find a new career in Qristianity. And abuse people again. https://t.co/OIIkwtU8ND,Now the MRA/MGTOW/INCEL crowd will double up on their online man-hating angries.Because it's usually Men who turn these chomos in. Who then run and hide in the prison church. Then get out and find a new career in Qristianity. And abuse people again. https://t.co/OIIkwtU8ND
203212,stereotyping_dominance,low,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@JohnathanKorkie @Leafgirl93 @Account4hockey Or, said in a way that doesn't make you look like a cunt:He's someone who clearly has a mental health issue, needs help, and we should be encouraging both him &amp; the NHL to ensure that he gets it.","@JohnathanKorkie @Leafgirl93 @Account4hockey Or, said in a way that doesn't make you look like a cunt:She's someone who clearly has a mental health issue, needs help, and we should be encouraging both him &amp; the NHL to ensure that she gets it."
200167,stereotyping_dominance,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"Afghan women cannot be part of any sports including cricket as that would ""expose their bodies"", the Taliban#womensday #Taliban","Afghan men cannot be part of any sports including cricket as that would ""expose their bodies"", the Taliban#womensday #Taliban"
